53,x86 Native Tools Command Prompt for VS 2019.lnk,2.1,2020-09-22 06:50:49,2020-09-22 06:50:49,2020-11-22 10:11:21,cmd.exe,283.0,2019-12-07 09:08:34,2019-12-07 09:08:34,2020-09-22 06:50:22,Fixed (Hard disk),4229372527,C:\Windows\System32\cmd.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Visual Studio 2019\Visual Studio Tools\VC\x86 Native Tools Command Prompt for VS 2019.lnk
54,x86_x64 Cross Tools Command Prompt for VS 2019.lnk,2.15,2020-09-22 06:50:49,2020-09-22 06:50:49,2020-11-22 10:11:21,cmd.exe,283.0,2019-12-07 09:08:34,2019-12-07 09:08:34,2020-09-22 06:50:49,Fixed (Hard disk),4229372527,C:\Windows\System32\cmd.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Visual Studio 2019\Visual Studio Tools\VC\x86_x64 Cross Tools Command Prompt for VS 2019.lnk
55,Visual Studio 2019.lnk,1.75,2020-10-07 02:53:50,2020-10-07 02:53:50,2020-11-22 10:11:21,devenv.exe,740.41,2020-10-07 02:53:50,2020-10-07 02:53:50,2020-10-07 02:53:50,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\devenv.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Visual Studio 2019.lnk
56,Visual Studio Installer.lnk,1.32,2020-09-22 06:47:46,2020-09-22 06:47:46,2020-11-22 10:11:21,vs_installer.exe,204.38,2020-09-22 06:47:40,2020-09-22 06:47:40,2020-09-22 06:47:41,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Microsoft Visual Studio\Installer\vs_installer.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Visual Studio Installer.lnk
57,Virtual Network Editor.lnk,1.18,2020-10-23 08:48:27,2020-10-23 08:48:27,2020-11-22 10:11:21,vmnetcfg.exe,3663.46,2020-03-07 03:24:58,2020-03-07 03:24:58,2020-10-23 08:48:25,Fixed (Hard disk),4229372527,C:\Program Files (x86)\VMware\VMware Workstation\vmnetcfg.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\VMware\Virtual Network Editor.lnk
58,VMware Workstation 15 Player.lnk,1.28,2020-10-23 08:48:27,2020-10-23 08:48:27,2020-11-22 10:11:21,vmplayer.exe,1706.96,2020-03-07 03:24:16,2020-03-07 03:24:16,2020-10-23 08:48:24,Fixed (Hard disk),4229372527,C:\Program Files (x86)\VMware\VMware Workstation\vmplayer.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\VMware\VMware Workstation 15 Player.lnk
59,VMware Workstation Pro.lnk,1.26,2020-10-23 08:48:27,2020-10-23 08:48:27,2020-11-22 10:11:21,vmware.exe,2186.96,2020-03-07 03:24:22,2020-03-07 03:24:22,2020-10-23 08:48:25,Fixed (Hard disk),4229372527,C:\Program Files (x86)\VMware\VMware Workstation\vmware.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\VMware\VMware Workstation Pro.lnk
60,Application Verifier (X64).lnk,0.94,2020-09-22 06:54:03,2020-09-22 06:54:03,2020-11-22 10:11:21,appverif.exe,128.91,2019-03-18 11:15:06,2019-03-18 11:15:06,2020-09-22 06:54:03,Fixed (Hard disk),4229372527,C:\Windows\System32\appverif.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Application Verifier (X64)\Application Verifier (X64).lnk
61,Application Verifier Help.lnk,0.96,2020-09-22 06:54:03,2020-09-22 06:54:03,2020-11-22 10:11:21,appverif.chm,637.35,2019-03-01 08:30:08,2019-03-01 08:30:08,2020-09-22 06:54:03,Fixed (Hard disk),4229372527,C:\Windows\System32\appverif.chm,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Application Verifier (X64)\Application Verifier Help.lnk
62,Application Verifier (WOW).lnk,0.94,2020-09-22 06:54:03,2020-09-22 06:54:03,2020-11-22 10:11:21,appverif.exe,104.98,2019-03-18 09:45:38,2019-03-18 09:45:38,2020-09-22 06:54:03,Fixed (Hard disk),4229372527,C:\Windows\SysWOW64\appverif.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Application Verifier (X86)\Application Verifier (WOW).lnk
63,Windows App Cert Kit.lnk,1.41,2020-09-22 06:54:05,2020-09-22 06:54:05,2020-11-22 10:11:21,appcertui.exe,189.45,2019-03-18 10:50:30,2019-03-18 10:50:30,2020-09-22 06:54:05,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Windows Kits\10\App Certification Kit\appcertui.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Windows App Certification Kit\Windows App Cert Kit.lnk
64,Documentation for Desktop Apps.lnk,1.36,2020-09-22 06:54:06,2020-09-22 06:54:06,2020-11-22 10:11:21,DesktopDevCenterLearn.url,0.07,2018-08-09 05:43:54,2018-08-09 05:43:54,2020-09-22 06:54:06,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Windows Kits\10\Shortcuts\DesktopDevCenterLearn.url,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Windows Software Development Kit\Documentation for Desktop Apps.lnk
65,Documentation for Windows Store Apps.lnk,1.41,2020-09-22 06:54:07,2020-09-22 06:54:07,2020-11-22 10:11:21,WindowsStoreAppDevCenterLearn.url,0.07,2018-08-09 05:43:54,2018-08-09 05:43:54,2020-09-22 06:54:07,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Windows Kits\10\Shortcuts\WindowsStoreAppDevCenterLearn.url,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Windows Software Development Kit\Documentation for Windows Store Apps.lnk
66,Samples for Desktop Apps.lnk,1.36,2020-09-22 06:54:06,2020-09-22 06:54:06,2020-11-22 10:11:21,DesktopDevCenterSamples.url,0.07,2018-08-09 05:43:54,2018-08-09 05:43:54,2020-09-22 06:54:06,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Windows Kits\10\Shortcuts\DesktopDevCenterSamples.url,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Windows Software Development Kit\Samples for Desktop Apps.lnk
67,Samples for Windows Store Apps.lnk,1.41,2020-09-22 06:54:07,2020-09-22 06:54:07,2020-11-22 10:11:21,WindowsStoreAppDevCenterSamples.url,0.07,2018-08-09 05:43:52,2018-08-09 05:43:52,2020-09-22 06:54:07,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Windows Kits\10\Shortcuts\WindowsStoreAppDevCenterSamples.url,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Windows Software Development Kit\Samples for Windows Store Apps.lnk
68,Tools for Desktop Apps.lnk,1.41,2020-09-22 06:54:06,2020-09-22 06:54:06,2020-11-22 10:11:21,DesktopDevCenterToolsDocumentation.url,0.07,2018-08-09 05:43:52,2018-08-09 05:43:52,2020-09-22 06:54:06,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Windows Kits\10\Shortcuts\DesktopDevCenterToolsDocumentation.url,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Windows Software Development Kit\Tools for Desktop Apps.lnk
69,Tools for Windows Store Apps.lnk,1.46,2020-09-22 06:54:07,2020-09-22 06:54:07,2020-11-22 10:11:21,WindowsStoreAppDevCenterToolsDocumentation.url,0.07,2018-08-09 05:43:52,2018-08-09 05:43:52,2020-09-22 06:54:07,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Windows Kits\10\Shortcuts\WindowsStoreAppDevCenterToolsDocumentation.url,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Kits\Windows Software Development Kit\Tools for Windows Store Apps.lnk
70,Wireshark.lnk,1.8,2020-09-24 02:55:02,2020-09-24 02:55:02,2020-11-22 10:11:21,Wireshark.exe,7995.06,2020-09-23 23:09:06,2020-09-23 23:09:06,2020-09-24 02:55:00,Fixed (Hard disk),4229372527,C:\Program Files\Wireshark\Wireshark.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Wireshark.lnk
71,Word.lnk,2.31,2020-09-24 06:16:33,2020-10-17 15:34:09,2020-11-22 10:11:21,WINWORD.EXE,1905.27,2020-10-17 13:47:45,2020-10-17 13:47:45,2020-10-17 13:47:45,Fixed (Hard disk),4229372527,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\Word.lnk
72,네이버 웨일.lnk,2.26,2020-10-21 13:01:09,2020-10-29 06:03:56,2020-11-22 10:11:21,whale.exe,3208.88,2020-10-21 13:01:09,2020-10-27 03:36:04,2020-10-29 06:03:56,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Naver\Naver Whale\Application\whale.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\네이버 웨일.lnk
73,반디집.lnk,1.73,2020-09-18 19:56:37,2020-09-18 19:56:37,2020-11-22 10:11:21,Bandizip.exe,2772.32,2020-09-18 19:56:37,2020-09-08 02:35:03,2020-09-18 19:56:37,Fixed (Hard disk),4229372527,C:\Program Files\Bandizip\Bandizip.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\반디집\반디집.lnk
74,프로그램 제거.lnk,1.71,2020-09-18 19:56:38,2020-09-18 19:56:38,2020-11-22 10:11:21,Uninstall.exe,601.1,2020-09-18 19:56:37,2020-09-08 04:17:39,2020-09-18 19:56:37,Fixed (Hard disk),4229372527,C:\Program Files\Bandizip\Uninstall.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\반디집\프로그램 제거.lnk
75,비즈니스용 Skype.lnk,2.33,2020-09-24 06:16:33,2020-10-17 15:34:09,2020-11-22 10:11:21,lync.exe,26183.82,2020-10-17 13:47:43,2020-10-17 13:47:44,2020-10-17 13:47:44,Fixed (Hard disk),4229372527,C:\Program Files\Microsoft Office\root\Office16\lync.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\비즈니스용 Skype.lnk
76,카카오톡 제거.lnk,1.19,2020-09-18 19:54:13,2020-09-18 19:54:13,2020-11-22 10:11:21,uninstall.exe,463.52,2020-08-25 02:56:26,2020-08-25 02:56:26,2020-09-18 19:53:51,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Kakao\KakaoTalk\uninstall.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\카카오톡\카카오톡 제거.lnk
77,카카오톡.lnk,1.19,2020-09-18 19:54:13,2020-09-18 19:54:13,2020-11-22 10:11:21,KakaoTalk.exe,13571.27,2020-08-25 02:56:02,2020-08-25 02:56:02,2020-09-18 19:53:51,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Kakao\KakaoTalk\KakaoTalk.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\카카오톡\카카오톡.lnk
78,한글 2020.lnk,1.39,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,Hwp.exe,2263.27,2020-02-05 13:08:52,2020-02-05 13:08:52,2020-10-06 10:25:57,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HOffice110\Bin\Hwp.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한글 2020.lnk
79,한컴 자동 업데이트 2020.lnk,2.35,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,HancomStudio.exe,3252.27,2020-02-04 01:38:00,2020-02-04 01:38:00,2020-10-06 10:25:55,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HncUtils\Studio\HancomStudio.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한글과컴퓨터\한컴 자동 업데이트 2020.lnk
80,한PDF 2020.lnk,1.41,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,Hpdf.exe,1087.27,2020-02-05 13:07:40,2020-02-05 13:07:40,2020-10-06 10:25:55,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HOffice110\Bin\Hpdf.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한글과컴퓨터\한컴오피스 2020\한PDF 2020.lnk
81,한글 2020.lnk,1.4,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,Hwp.exe,2263.27,2020-02-05 13:08:52,2020-02-05 13:08:52,2020-10-06 10:26:01,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HOffice110\Bin\Hwp.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한글과컴퓨터\한컴오피스 2020\한글 2020.lnk
82,한셀 2020.lnk,1.42,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,HCell.exe,1516.77,2020-02-05 13:03:44,2020-02-05 13:03:44,2020-10-06 10:26:01,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HOffice110\Bin\HCell.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한글과컴퓨터\한컴오피스 2020\한셀 2020.lnk
83,한쇼 2020.lnk,1.43,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,HShow.exe,2526.27,2020-02-05 13:08:30,2020-02-05 13:08:30,2020-10-06 10:26:01,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HOffice110\Bin\HShow.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한글과컴퓨터\한컴오피스 2020\한쇼 2020.lnk
84,한워드 2020.lnk,1.39,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,Hword.exe,2741.27,2020-02-05 13:08:40,2020-02-05 13:08:40,2020-10-06 10:26:01,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HOffice110\Bin\Hword.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한글과컴퓨터\한컴오피스 2020\한워드 2020.lnk
85,한컴오피스 2020.lnk,1.5,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,HancomStudio.exe,3252.27,2020-02-04 01:38:00,2020-02-04 01:38:00,2020-10-06 10:26:01,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HncUtils\Studio\HancomStudio.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한글과컴퓨터\한컴오피스 2020\한컴오피스 2020.lnk
86,한셀 2020.lnk,1.41,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,HCell.exe,1516.77,2020-02-05 13:03:44,2020-02-05 13:03:44,2020-10-06 10:25:50,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HOffice110\Bin\HCell.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한셀 2020.lnk
87,한쇼 2020.lnk,1.42,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,HShow.exe,2526.27,2020-02-05 13:08:30,2020-02-05 13:08:30,2020-10-06 10:26:00,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HOffice110\Bin\HShow.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한쇼 2020.lnk
88,한워드 2020.lnk,1.37,2020-10-06 10:26:01,2020-10-06 10:26:01,2020-11-22 10:11:21,Hword.exe,2741.27,2020-02-05 13:08:40,2020-02-05 13:08:40,2020-10-06 10:25:57,Fixed (Hard disk),4229372527,C:\Program Files (x86)\HNC\Office 2020\HOffice110\Bin\Hword.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\Programs\한워드 2020.lnk
89,카카오톡.lnk,1.18,2020-09-18 19:54:13,2020-09-18 19:54:13,2020-11-22 10:11:21,KakaoTalk.exe,13571.27,2020-08-25 02:56:02,2020-08-25 02:56:02,2020-09-18 19:54:13,Fixed (Hard disk),4229372527,C:\Program Files (x86)\Kakao\KakaoTalk\KakaoTalk.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\ProgramData\Microsoft\Windows\Start Menu\카카오톡.lnk
90,HxD.lnk,0.77,2020-09-19 05:41:44,2020-09-19 05:41:44,2020-11-22 10:28:54,HxD.exe,6589.0,2020-09-19 05:41:43,2020-02-28 03:26:06,2020-09-19 05:41:44,Fixed (Hard disk),4229372527,C:\Program Files\HxD\HxD.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Internet Explorer\Quick Launch\HxD.lnk
91,Access.lnk,2.32,2020-09-24 06:16:33,2020-10-17 15:34:09,2020-11-22 10:28:54,MSACCESS.EXE,19959.3,2020-10-17 13:47:42,2020-10-17 13:47:42,2020-10-17 13:47:42,Fixed (Hard disk),4229372527,C:\Program Files\Microsoft Office\root\Office16\MSACCESS.EXE,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\Access.lnk
92,FTK Imager.lnk,2.06,2020-09-26 00:32:54,2020-09-26 00:32:54,2020-11-22 10:28:54,FTK Imager.exe,21850.84,2017-10-20 07:08:38,2017-10-20 07:08:38,2020-09-26 00:32:54,Fixed (Hard disk),4229372527,C:\Program Files (x86)\AccessData\FTK Imager\FTK Imager.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\AccessData\FTK Imager\FTK Imager.lnk
93,Android Studio.lnk,1.15,2020-09-22 02:59:32,2020-09-22 02:59:32,2020-11-22 10:28:54,studio64.exe,986.61,2019-09-25 22:04:14,2019-09-25 22:04:14,2020-09-22 02:59:18,Fixed (Hard disk),4229372527,C:\Program Files\Android\Android Studio\bin\studio64.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\Android Studio\Android Studio.lnk
94,Chrome.lnk,2.17,2020-09-18 19:45:49,2020-11-20 06:56:11,2020-11-22 10:28:54,chrome.exe,2189.48,2020-09-18 19:45:49,2020-11-17 07:18:20,2020-11-20 06:56:11,Fixed (Hard disk),4229372527,C:\Program Files\Google\Chrome\Application\chrome.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\Chrome.lnk
95,Excel.lnk,2.31,2020-09-24 06:16:33,2020-10-17 15:34:09,2020-11-22 10:28:54,EXCEL.EXE,54909.31,2020-10-17 13:47:41,2020-10-17 13:47:41,2020-10-17 13:47:41,Fixed (Hard disk),4229372527,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\Excel.lnk
96,Git Bash.lnk,1.72,2020-09-30 07:57:46,2020-09-30 07:57:46,2020-11-22 10:28:54,git-bash.exe,148.56,2020-09-30 07:57:29,2020-07-27 23:59:54,2020-09-30 07:57:29,Fixed (Hard disk),4229372527,C:\Program Files\Git\git-bash.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\Git\Git Bash.lnk
97,Git CMD.lnk,1.72,2020-09-30 07:57:46,2020-09-30 07:57:46,2020-11-22 10:28:54,git-cmd.exe,148.06,2020-09-30 07:57:29,2020-07-27 23:59:54,2020-09-30 07:57:29,Fixed (Hard disk),4229372527,C:\Program Files\Git\git-cmd.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\Git\Git CMD.lnk
98,Git GUI.lnk,1.77,2020-09-30 07:57:46,2020-09-30 07:57:46,2020-11-22 10:28:54,git-gui.exe,147.56,2020-09-30 07:57:29,2020-07-27 23:59:54,2020-09-30 07:57:29,Fixed (Hard disk),4229372527,C:\Program Files\Git\cmd\git-gui.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\Git\Git GUI.lnk
99,Git Release Notes.lnk,1.72,2020-09-30 07:57:46,2020-09-30 07:57:46,2020-11-22 10:28:54,ReleaseNotes.html,178.86,2020-09-30 07:57:46,2020-07-28 00:23:20,2020-09-30 07:57:46,Fixed (Hard disk),4229372527,C:\Program Files\Git\ReleaseNotes.html,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\Git\Git Release Notes.lnk
100,Changelog.lnk,0.82,2020-09-19 05:41:44,2020-09-19 05:41:44,2020-11-22 10:28:54,changelog.txt,46.81,2020-09-19 05:41:43,2020-02-28 03:07:24,2020-09-19 05:41:43,Fixed (Hard disk),4229372527,C:\Program Files\HxD\changelog.txt,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\HxD Hex Editor\Changelog.lnk
101,HxD.lnk,0.78,2020-09-19 05:41:44,2020-09-19 05:41:44,2020-11-22 10:28:54,HxD.exe,6589.0,2020-09-19 05:41:43,2020-02-28 03:26:06,2020-09-19 05:41:43,Fixed (Hard disk),4229372527,C:\Program Files\HxD\HxD.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\HxD Hex Editor\HxD.lnk
102,License.lnk,0.8,2020-09-19 05:41:44,2020-09-19 05:41:44,2020-11-22 10:28:54,license.txt,1.64,2020-09-19 05:41:43,2020-02-22 23:26:44,2020-09-19 05:41:43,Fixed (Hard disk),4229372527,C:\Program Files\HxD\license.txt,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\HxD Hex Editor\License.lnk
103,Readme.lnk,0.8,2020-09-19 05:41:44,2020-09-19 05:41:44,2020-11-22 10:28:54,readme.txt,4.59,2020-09-19 05:41:43,2020-02-22 23:27:58,2020-09-19 05:41:43,Fixed (Hard disk),4229372527,C:\Program Files\HxD\readme.txt,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\HxD Hex Editor\Readme.lnk
104,IDA Pro (32-bit).lnk,0.81,2020-09-21 05:05:41,2020-09-21 05:05:41,2020-11-22 10:28:54,ida.exe,3877.0,2020-09-21 05:05:37,2017-09-14 06:08:10,2020-09-21 05:05:37,Fixed (Hard disk),4229372527,C:\Program Files\IDA 7.0\ida.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\IDA Pro\IDA Pro (32-bit).lnk
105,IDA Pro (64-bit).lnk,0.83,2020-09-21 05:05:41,2020-09-21 05:05:41,2020-11-22 10:28:54,ida64.exe,3875.5,2020-09-21 05:05:37,2017-09-14 06:08:10,2020-09-21 05:05:37,Fixed (Hard disk),4229372527,C:\Program Files\IDA 7.0\ida64.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\IDA Pro\IDA Pro (64-bit).lnk
106,The Interactive Disassembler help.lnk,0.84,2020-09-21 05:05:41,2020-09-21 05:05:41,2020-11-22 10:28:54,idahelp.chm,579.63,2020-09-21 05:05:37,2017-09-14 06:08:10,2020-09-21 05:05:37,Fixed (Hard disk),4229372527,C:\Program Files\IDA 7.0\idahelp.chm,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\IDA Pro\The Interactive Disassembler help.lnk
107,Uninstall.lnk,0.99,2020-09-21 05:05:41,2020-09-21 05:05:58,2020-11-22 10:28:54,unins000.exe,708.16,2020-09-21 05:05:36,2020-09-21 05:05:20,2020-09-21 05:05:36,Fixed (Hard disk),4229372527,C:\Program Files\IDA 7.0\unins000.exe,D4:5D:64:B8:E8:8E,D4:5D:64:B8:E8:8E,desktop-2fa2vo6,c:\Users\All Users\Microsoft\Windows\Start Menu\Programs\IDA Pro\Uninstall.lnk
